"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,27,3,74,0.364864864864865,0.0405405405405405,3.79333333333333,2007
"2",2,27,3,74,0.364864864864865,0.0405405405405405,3.84333333333333,2008
"3",3,27,3,74,0.364864864864865,0.0405405405405405,3.68333333333333,2009
"4",4,27,3,74,0.364864864864865,0.0405405405405405,3.85166666666667,2010
