"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,13,3,54,0.240740740740741,0.0555555555555556,NA,2007
"2",2,13,3,54,0.240740740740741,0.0555555555555556,3.6,2008
"3",3,13,3,54,0.240740740740741,0.0555555555555556,3.94,2009
"4",4,13,3,54,0.240740740740741,0.0555555555555556,3.52,2010
