"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,7,2,20,0.35,0.1,3.92,2007
"2",2,7,2,20,0.35,0.1,3.7,2008
"3",3,7,2,20,0.35,0.1,NA,2009
"4",4,7,2,20,0.35,0.1,3.895,2010
