"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,41,1,146,0.280821917808219,0.00684931506849315,3.658,2007
"2",2,41,1,146,0.280821917808219,0.00684931506849315,3.41875,2008
"3",3,41,1,146,0.280821917808219,0.00684931506849315,3.69916666666667,2009
"4",4,41,1,146,0.280821917808219,0.00684931506849315,3.60428571428571,2010
