"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,15,1,53,0.283018867924528,0.0188679245283019,3.71666666666667,2007
"2",2,15,1,53,0.283018867924528,0.0188679245283019,NA,2008
"3",3,15,1,53,0.283018867924528,0.0188679245283019,3.6,2009
"4",4,15,1,53,0.283018867924528,0.0188679245283019,3.748,2010
