"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,7,1,19,0.368421052631579,0.0526315789473684,3.66,2007
"2",2,7,1,19,0.368421052631579,0.0526315789473684,3.73,2008
"3",3,7,1,19,0.368421052631579,0.0526315789473684,3.1,2009
"4",4,7,1,19,0.368421052631579,0.0526315789473684,3.9,2010
