"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,48,6,138,0.347826086956522,0.0434782608695652,3.525,2007
"2",2,48,6,138,0.347826086956522,0.0434782608695652,3.1975,2008
"3",3,48,6,138,0.347826086956522,0.0434782608695652,3.574,2009
"4",4,48,6,138,0.347826086956522,0.0434782608695652,3.70923076923077,2010
