"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,11,0,31,0.354838709677419,0,3.75,2007
"2",2,11,0,31,0.354838709677419,0,3.94,2008
"3",3,11,0,31,0.354838709677419,0,3.74,2009
"4",4,11,0,31,0.354838709677419,0,3.645,2010
