"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,2,0,9,0.222222222222222,0,NA,2007
"2",2,2,0,9,0.222222222222222,0,3.02,2008
"3",3,2,0,9,0.222222222222222,0,NA,2009
"4",4,2,0,9,0.222222222222222,0,NA,2010
