"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,8,0,23,0.347826086956522,0,NA,2007
"2",2,8,0,23,0.347826086956522,0,2.71,2008
"3",3,8,0,23,0.347826086956522,0,2.79,2009
"4",4,8,0,23,0.347826086956522,0,3.615,2010
