"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,24,1,64,0.375,0.015625,3.8175,2007
"2",2,24,1,64,0.375,0.015625,3.96,2008
"3",3,24,1,64,0.375,0.015625,2.59333333333333,2009
"4",4,24,1,64,0.375,0.015625,3.61555555555556,2010
