"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,20,1,75,0.266666666666667,0.0133333333333333,NA,2007
"2",2,20,1,75,0.266666666666667,0.0133333333333333,3.41,2008
"3",3,20,1,75,0.266666666666667,0.0133333333333333,3.91,2009
"4",4,20,1,75,0.266666666666667,0.0133333333333333,3.466,2010
