"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,27,5,69,0.391304347826087,0.072463768115942,3.59,2007
"2",2,27,5,69,0.391304347826087,0.072463768115942,3.62666666666667,2008
"3",3,27,5,69,0.391304347826087,0.072463768115942,3.704,2009
"4",4,27,5,69,0.391304347826087,0.072463768115942,3.56875,2010
