"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,13,0,33,0.393939393939394,0,3.675,2007
"2",2,13,0,33,0.393939393939394,0,3.72333333333333,2008
"3",3,13,0,33,0.393939393939394,0,3.135,2009
"4",4,13,0,33,0.393939393939394,0,3.8775,2010
