"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,23,1,144,0.159722222222222,0.00694444444444444,3.8,2007
"2",2,23,1,144,0.159722222222222,0.00694444444444444,NA,2008
"3",3,23,1,144,0.159722222222222,0.00694444444444444,3.67333333333333,2009
"4",4,23,1,144,0.159722222222222,0.00694444444444444,3.865,2010
