"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,7,0,35,0.2,0,3.84,2007
"2",2,7,0,35,0.2,0,NA,2008
"3",3,7,0,35,0.2,0,NA,2009
"4",4,7,0,35,0.2,0,4,2010
